date,open,high,low,close,volume
2020-07-07,107.334,107.791,107.245,107.516,138748
2020-07-08,107.516,107.711,107.201,107.255,125405
2020-07-09,107.255,107.397,107.097,107.198,178025
2020-07-10,107.198,107.264,106.636,106.892,151760
2020-07-13,106.884,107.319,106.787,107.29,131483
2020-07-14,107.29,107.435,107.118,107.233,189490
2020-07-15,107.233,107.31,106.666,106.931,171814
2020-07-16,106.931,107.402,106.833,107.21,173810
2020-07-17,107.21,107.362,106.939,107.014,135795
2020-07-20,107.014,107.545,107.013,107.247,159784
2020-07-21,107.247,107.368,106.679,106.793,176453
2020-07-22,106.793,107.289,106.711,107.152,174734
2020-07-23,107.152,107.229,106.711,106.859,145894
2020-07-24,106.859,106.905,105.682,106.076,232360
2020-07-27,106.008,106.105,105.116,105.369,234885
2020-07-28,105.369,105.687,104.956,105.09,218994
2020-07-29,105.09,105.242,104.772,104.918,245106
2020-07-30,104.918,105.296,104.68,104.725,243617
2020-07-31,104.725,106.055,104.185,105.85,396995
2020-08-03,105.752,106.472,105.581,105.949,364017
2020-08-04,105.949,106.195,105.638,105.714,209234
2020-08-05,105.714,105.874,105.321,105.597,257063
2020-08-06,105.597,105.698,105.301,105.544,251022
2020-08-07,105.544,106.057,105.458,105.904,246097
2020-08-10,105.852,106.203,105.708,105.958,161834
2020-08-11,105.958,106.685,105.876,106.487,243814
2020-08-12,106.487,107.015,106.44,106.906,248987
2020-08-13,106.906,107.05,106.566,106.922,214737
2020-08-14,106.922,107.039,106.435,106.541,164248
2020-08-17,106.541,106.654,105.943,106.002,165506
2020-08-18,106.002,106.052,105.283,105.401,215578
2020-08-19,105.401,106.152,105.103,106.103,247787
2020-08-20,106.103,106.219,105.745,105.791,251127
2020-08-21,105.791,106.072,105.442,105.758,206046
2020-08-24,105.767,105.998,105.69,105.973,164226
2020-08-25,105.973,106.578,105.871,106.384,200060
2020-08-26,106.384,106.556,105.956,105.981,179617
2020-08-27,105.981,106.701,105.601,106.561,337575
2020-08-28,106.561,106.947,105.202,105.339,364098
2020-08-31,105.452,106.096,105.291,105.899,251450
2020-09-01,105.899,106.152,105.593,105.944,255027
2020-09-02,105.944,106.302,105.85,106.177,202646
2020-09-03,106.177,106.552,106.003,106.181,225986
2020-09-04,106.181,106.506,106.056,106.208,196762
2020-09-07,106.241,106.386,106.132,106.236,126147
2020-09-08,106.236,106.382,105.861,106.023,183728
2020-09-09,106.023,106.274,105.789,106.175,189241
2020-09-10,106.175,106.303,105.981,106.122,181986
2020-09-11,106.122,106.266,106.056,106.137,154194
2020-09-14,106.088,106.166,105.546,105.716,128878
2020-09-15,105.716,105.814,105.299,105.439,160032
2020-09-16,105.439,105.439,104.798,104.941,228003
2020-09-17,104.941,105.175,104.525,104.738,208613
2020-09-18,104.738,104.873,104.273,104.55,167274
2020-09-21,104.483,104.907,104.0,104.643,229195
2020-09-22,104.643,105.077,104.406,104.924,191036
2020-09-23,104.924,105.497,104.845,105.355,214602
2020-09-24,105.355,105.531,105.205,105.39,210247
2020-09-25,105.39,105.7,105.24,105.551,181910
2020-09-28,105.475,105.693,105.264,105.446,172838
2020-09-29,105.446,105.735,105.342,105.612,212254
2020-09-30,105.612,105.804,105.401,105.413,248106
2020-10-01,105.413,105.728,105.402,105.501,239013
2020-10-02,105.501,105.666,104.942,105.314,274222
2020-10-05,105.242,105.796,105.234,105.744,194031
2020-10-06,105.744,105.785,105.469,105.603,216186
2020-10-07,105.603,106.108,105.597,105.947,191983
2020-10-08,105.947,106.108,105.924,106.018,164610
2020-10-09,106.018,106.042,105.58,105.594,182667
2020-10-12,105.722,105.795,105.241,105.327,181298
2020-10-13,105.327,105.629,105.261,105.467,197466
2020-10-14,105.467,105.516,105.037,105.161,165565
2020-10-15,105.161,105.494,105.049,105.423,191677
2020-10-16,105.423,105.443,105.19,105.377,194805
2020-10-19,105.371,105.502,105.3,105.433,172613
2020-10-20,105.433,105.749,105.323,105.487,184512
2020-10-21,105.487,105.526,104.341,104.588,192971
2020-10-22,104.588,104.924,104.476,104.832,143351
2020-10-23,104.832,104.936,104.548,104.684,146552
2020-10-26,104.659,105.055,104.649,104.83,161687
2020-10-27,104.83,104.89,104.389,104.414,135467
2020-10-28,104.414,104.556,104.114,104.321,179975
2020-10-29,104.321,104.727,104.025,104.572,199557
2020-10-30,104.572,104.743,104.125,104.646,231977
2020-11-02,104.498,104.949,104.49,104.668,181637
2020-11-03,104.668,104.802,104.422,104.425,256842
2020-11-04,104.425,105.347,104.15,104.493,480587
2020-11-05,104.493,104.544,103.441,103.446,308264
2020-11-06,103.446,103.759,103.176,103.342,332082
2020-11-09,103.306,105.647,103.186,105.357,405467
2020-11-10,105.357,105.487,104.82,105.256,297558
2020-11-11,105.256,105.677,105.007,105.426,203918
2020-11-12,105.426,105.478,105.07,105.13,201159
2020-11-13,105.13,105.15,104.555,104.555,212282
2020-11-16,104.708,105.138,104.363,104.568,222225
2020-11-17,104.568,104.6,104.071,104.184,189463
2020-11-18,104.184,104.203,103.652,103.796,186380
2020-11-19,103.796,104.216,103.718,103.74,201615
2020-11-20,103.74,103.911,103.701,103.824,162825
2020-11-23,103.73,104.638,103.683,104.441,218699
2020-11-24,104.441,104.763,104.147,104.424,212670
2020-11-25,104.424,104.599,104.256,104.434,207735
2020-11-26,104.434,104.47,104.214,104.227,185966
2020-11-27,104.227,104.278,103.905,104.041,136014
2020-11-30,104.008,104.411,103.833,104.297,203118
2020-12-01,104.297,104.579,104.181,104.285,189166
2020-12-02,104.285,104.753,104.225,104.403,227271
2020-12-03,104.403,104.537,103.671,103.83,214184
2020-12-04,103.83,104.245,103.738,104.17,225963
2020-12-07,104.026,104.313,103.922,104.046,229935
2020-12-08,104.046,104.207,103.954,104.144,218736
2020-12-09,104.144,104.406,104.052,104.187,206690
2020-12-10,104.187,104.579,104.138,104.224,236500
2020-12-11,104.224,104.268,103.823,103.964,215805
2020-12-14,103.98,104.104,103.512,104.02,210604
2020-12-15,104.02,104.151,103.605,103.654,169971
2020-12-16,103.654,103.918,103.262,103.43,192725
2020-12-17,103.43,103.561,102.874,103.065,199107
2020-12-18,103.065,103.595,103.056,103.236,198788
2020-12-21,103.49,103.89,103.251,103.289,278823
2020-12-22,103.289,103.734,103.279,103.616,207639
2020-12-23,103.616,103.653,103.357,103.515,200610
2020-12-24,103.515,103.767,103.492,103.665,112251
2020-12-25,103.621,103.655,103.214,103.653,0
2020-12-28,103.523,103.898,103.401,103.764,156237
2020-12-29,103.764,103.817,103.462,103.533,148850
2020-12-30,103.533,103.583,102.961,103.163,175594
2020-12-31,103.163,103.315,102.995,103.252,138192
2021-01-01,103.226,103.25,103.226,103.226,0
2021-01-04,103.06,103.316,102.712,103.106,231985
2021-01-05,103.106,103.191,102.605,102.714,203974
2021-01-06,102.714,103.443,102.591,103.01,297201
2021-01-07,103.01,103.956,102.949,103.773,239454
2021-01-08,103.773,104.094,103.603,103.952,272942
2021-01-11,103.849,104.397,103.83,104.239,187884
2021-01-12,104.239,104.335,103.719,103.747,198540
2021-01-13,103.747,103.997,103.524,103.869,178669
2021-01-14,103.869,104.198,103.565,103.802,219775
2021-01-15,103.802,103.914,103.616,103.82,166598
2021-01-18,103.79,103.93,103.636,103.683,170151
2021-01-19,103.683,104.086,103.652,103.901,168569
2021-01-20,103.901,103.929,103.447,103.533,160179
2021-01-21,103.533,103.668,103.327,103.48,184426
2021-01-22,103.48,103.886,103.467,103.705,164933
2021-01-25,103.76,103.937,103.673,103.757,147190
2021-01-26,103.757,103.828,103.556,103.609,145333
2021-01-27,103.609,104.2,103.577,104.087,167127
2021-01-28,104.087,104.463,104.046,104.193,173453
2021-01-29,104.193,104.941,104.173,104.675,196148
2021-02-01,104.77,105.034,104.608,104.922,143030
2021-02-02,104.922,105.173,104.829,104.954,148042
2021-02-03,104.954,105.105,104.921,105.027,122010
2021-02-04,105.027,105.565,104.975,105.496,141050
2021-02-05,105.496,105.768,105.309,105.317,163935
2021-02-08,105.313,105.672,105.15,105.211,145857
2021-02-09,105.211,105.262,104.497,104.555,179795
2021-02-10,104.555,104.842,104.409,104.584,154423
2021-02-11,104.584,104.805,104.549,104.739,109564
2021-02-12,104.739,105.181,104.681,104.919,116119
2021-02-15,104.891,105.418,104.89,105.358,111305
2021-02-16,105.358,106.073,105.181,106.036,141811
2021-02-17,106.036,106.225,105.78,105.867,163466
2021-02-18,105.867,105.924,105.597,105.678,128792
2021-02-19,105.678,105.743,105.24,105.396,134720
2021-02-22,105.386,105.844,104.982,105.064,158024
2021-02-23,105.064,105.428,104.921,105.243,143834
2021-02-24,105.243,106.104,105.171,105.847,187823
2021-02-25,105.847,106.405,105.811,106.139,520854
2021-02-26,106.139,106.693,105.848,106.509,297279
2021-03-01,106.483,106.889,106.366,106.76,168050
2021-03-02,106.76,106.957,106.66,106.684,152189
2021-03-03,106.684,107.153,106.673,107.009,176795
2021-03-04,107.009,107.987,106.956,107.968,189610
2021-03-05,107.968,108.644,107.819,108.362,250437
2021-03-08,108.315,108.943,108.286,108.832,176845
2021-03-09,108.832,109.233,108.415,108.475,216952
2021-03-10,108.475,108.92,108.337,108.364,207940
2021-03-11,108.364,108.812,108.347,108.493,189750
2021-03-12,108.493,109.166,108.488,109.024,187922
2021-03-15,108.981,109.365,108.914,109.118,164091
2021-03-16,109.118,109.287,108.771,108.987,156574
2021-03-17,108.987,109.325,108.742,108.836,171294
2021-03-18,108.836,109.304,108.623,108.878,231344
2021-03-19,108.878,109.131,108.607,108.849,197284
2021-03-22,108.603,108.956,108.579,108.838,141641
2021-03-23,108.838,108.873,108.406,108.572,157771
2021-03-24,108.572,108.957,108.451,108.719,140669
2021-03-25,108.719,109.238,108.706,109.176,153725
2021-03-26,109.176,109.848,109.13,109.669,144032
2021-03-29,109.723,109.845,109.373,109.764,144124
2021-03-30,109.764,110.426,109.725,110.345,154603
2021-03-31,110.345,110.966,110.274,110.674,196248
2021-04-01,110.674,110.848,110.545,110.59,146902
2021-04-02,110.59,110.75,110.374,110.643,129877
2021-04-05,110.599,110.749,109.96,110.166,129818
2021-04-06,110.166,110.551,109.669,109.73,163564
2021-04-07,109.73,109.941,109.578,109.835,180956
2021-04-08,109.835,109.904,108.999,109.248,170307
2021-04-09,109.248,109.96,109.193,109.614,153062
2021-04-12,109.614,109.77,109.246,109.373,119203
2021-04-13,109.373,109.751,109.017,109.061,164663
2021-04-14,109.061,109.096,108.752,108.914,147156
2021-04-15,108.914,108.964,108.612,108.743,145972
2021-04-16,108.743,108.965,108.611,108.736,134274
2021-04-19,108.735,108.835,108.008,108.142,167888
2021-04-20,108.142,108.548,107.974,108.077,163532
2021-04-21,108.077,108.281,107.874,108.025,134247
2021-04-22,108.025,108.233,107.814,107.955,146938
2021-04-23,107.955,108.146,107.477,107.867,151745
2021-04-26,107.894,108.197,107.643,108.079,148002
2021-04-27,108.079,108.774,108.062,108.687,134974
2021-04-28,108.687,109.08,108.57,108.579,175518
2021-04-29,108.579,109.222,108.434,108.924,141732
2021-04-30,108.924,109.373,108.712,109.29,161832
2021-05-03,109.267,109.698,108.894,109.067,136049
2021-05-04,109.067,109.488,109.005,109.293,167481
2021-05-05,109.293,109.482,109.142,109.19,135501
2021-05-06,109.19,109.427,109.001,109.084,180537
2021-05-07,109.084,109.289,108.335,108.543,233387
2021-05-10,108.571,109.056,108.468,108.794,182301
2021-05-11,108.794,108.982,108.349,108.612,188507
2021-05-12,108.612,109.707,108.558,109.621,232071
2021-05-13,109.621,109.786,109.406,109.427,224890
2021-05-14,109.427,109.656,109.189,109.335,156028
2021-05-17,109.244,109.502,109.073,109.167,136593
2021-05-18,109.167,109.283,108.835,108.88,143434
2021-05-19,108.88,109.337,108.571,109.202,209430
2021-05-20,109.202,109.308,108.748,108.763,170378
2021-05-21,108.763,109.004,108.612,108.913,154661
2021-05-24,108.88,108.995,108.696,108.735,138492
2021-05-25,108.735,109.074,108.559,108.745,170014
2021-05-26,108.745,109.178,108.722,109.138,151543
2021-05-27,109.138,109.923,109.037,109.75,174450
2021-05-28,109.75,110.199,109.736,109.821,155612
2021-05-31,109.765,109.935,109.353,109.528,100899
2021-06-01,109.528,109.706,109.33,109.467,130056
2021-06-02,109.467,109.884,109.388,109.519,113320
2021-06-03,109.519,110.32,109.516,110.259,119603
2021-06-04,110.259,110.329,109.365,109.481,137076
2021-06-07,109.586,109.637,109.188,109.238,109195
2021-06-08,109.238,109.558,109.198,109.481,120006
2021-06-09,109.481,109.657,109.225,109.597,95606
2021-06-10,109.597,109.796,109.306,109.314,141408
2021-06-11,109.314,109.843,109.304,109.656,106870
2021-06-14,109.616,110.099,109.602,110.064,111775
2021-06-15,110.064,110.168,109.987,110.012,104881
2021-06-16,110.012,110.721,109.802,110.71,151940
2021-06-17,110.71,110.824,110.164,110.164,164280
2021-06-18,110.164,110.484,109.941,110.209,164006
2021-06-21,110.209,110.354,109.715,110.299,175387
2021-06-22,110.299,110.793,110.211,110.608,121143
2021-06-23,110.608,111.106,110.578,110.952,131414
2021-06-24,110.952,111.116,110.685,110.841,137606
2021-06-25,110.841,110.983,110.481,110.782,119036
2021-06-28,110.76,110.977,110.496,110.595,119875
2021-06-29,110.595,110.76,110.43,110.475,123893
2021-06-30,110.475,111.12,110.419,111.097,151297
2021-07-01,111.097,111.639,111.025,111.512,126511
2021-07-02,111.512,111.658,110.951,111.015,137714
2021-07-05,110.954,111.19,110.796,110.952,117736
2021-07-06,110.952,110.981,110.519,110.602,134023
2021-07-07,110.602,110.815,110.395,110.596,167515
2021-07-08,110.596,110.673,109.532,109.745,191254
2021-07-09,109.745,110.259,109.655,110.113,143099
2021-07-12,110.11,110.402,109.977,110.328,79214
2021-07-13,110.328,110.648,110.197,110.618,106655
2021-07-14,110.618,110.699,109.934,109.938,109193
2021-07-15,109.938,110.089,109.714,109.811,110136
2021-07-16,109.811,110.343,109.732,110.027,97770
2021-07-19,110.012,110.098,109.064,109.432,135997
2021-07-20,109.432,109.957,109.326,109.845,151023
2021-07-21,109.845,110.387,109.781,110.283,117961
2021-07-22,110.283,110.359,110.013,110.116,132019
2021-07-23,110.116,110.593,110.079,110.498,132092
2021-07-26,110.455,110.584,110.117,110.369,156833
2021-07-27,110.369,110.387,109.581,109.767,154548
2021-07-28,109.767,110.289,109.726,109.913,186513
2021-07-29,109.913,109.947,109.421,109.462,159673
2021-07-30,109.462,109.828,109.361,109.685,145970
2021-08-02,109.685,109.771,109.186,109.299,121626
2021-08-03,109.299,109.34,108.877,109.022,141296
2021-08-04,109.022,109.676,108.722,109.482,157965
2021-08-05,109.482,109.788,109.403,109.76,143736
2021-08-06,109.76,110.357,109.698,110.206,138882
2021-08-09,110.315,110.353,110.026,110.218,115362
2021-08-10,110.218,110.599,110.218,110.559,93713
2021-08-11,110.559,110.802,110.308,110.433,120296
2021-08-12,110.433,110.546,110.316,110.419,84270
2021-08-13,110.419,110.457,109.546,109.596,83930
2021-08-16,109.596,109.751,109.113,109.199,117299
2021-08-17,109.199,109.656,109.117,109.575,124866
2021-08-18,109.575,110.066,109.478,109.765,119420
2021-08-19,109.765,110.228,109.483,109.724,160348
2021-08-20,109.724,109.885,109.57,109.774,117006
2021-08-23,109.62,110.147,109.62,109.696,115258
2021-08-24,109.696,109.881,109.412,109.617,100283
2021-08-25,109.617,110.125,109.588,110.016,109698
2021-08-26,110.016,110.23,109.927,110.083,132039
2021-08-27,110.083,110.268,109.778,109.799,148605
2021-08-30,109.841,109.962,109.702,109.913,82546
2021-08-31,109.913,110.078,109.586,109.992,167852
2021-09-01,109.992,110.419,109.88,109.984,154751
2021-09-02,109.984,110.121,109.906,109.911,105768
2021-09-03,109.911,110.073,109.591,109.688,166838
2021-09-06,109.688,109.947,109.589,109.803,76808
2021-09-07,109.803,110.321,109.684,110.258,127925
2021-09-08,110.258,110.447,110.14,110.232,124155
2021-09-09,110.232,110.274,109.621,109.667,151508
2021-09-10,109.667,109.991,109.642,109.876,132452
2021-09-13,109.883,110.159,109.785,109.937,124677
2021-09-14,109.937,110.163,109.527,109.685,152546
2021-09-15,109.685,109.743,109.112,109.37,155652
2021-09-16,109.37,109.829,109.212,109.704,146892
2021-09-17,109.704,110.082,109.667,109.974,146001
2021-09-20,109.89,110.037,109.322,109.382,156165
2021-09-21,109.382,109.707,109.183,109.203,181665
2021-09-22,109.203,109.9,109.12,109.765,236237
2021-09-23,109.765,110.35,109.73,110.323,160616
2021-09-24,110.323,110.794,110.246,110.739,149499
2021-09-27,110.626,111.065,110.535,110.988,144415
2021-09-28,110.988,111.64,110.935,111.479,193356
2021-09-29,111.479,112.049,111.207,111.942,187264
2021-09-30,111.942,112.078,111.239,111.254,205538
2021-10-01,111.254,111.489,110.906,111.058,246296
2021-10-04,110.89,111.303,110.822,110.918,221818
2021-10-05,110.918,111.562,110.828,111.449,198308
2021-10-06,111.449,111.788,111.2,111.395,225253
2021-10-07,111.395,111.651,111.23,111.607,167205
2021-10-08,111.607,112.253,111.51,112.207,208883
2021-10-11,112.116,113.411,112.116,113.295,133687
2021-10-12,113.295,113.787,113.003,113.605,214975
2021-10-13,113.605,113.805,113.228,113.249,207781
2021-10-14,113.249,113.718,113.211,113.677,168713
2021-10-15,113.677,114.465,113.623,114.202,221646
2021-10-18,114.223,114.453,114.015,114.317,215676
2021-10-19,114.317,114.398,113.878,114.362,171568
2021-10-20,114.362,114.699,114.08,114.28,186512
2021-10-21,114.28,114.415,113.651,113.967,191048
2021-10-22,113.967,114.207,113.412,113.471,204989
2021-10-25,113.545,113.925,113.418,113.71,176177
2021-10-26,113.71,114.312,113.68,114.133,144510
2021-10-27,114.133,114.221,113.387,113.82,247162
2021-10-28,113.82,113.867,113.255,113.566,247679
2021-10-29,113.566,114.096,113.393,113.981,214094
2021-11-01,114.05,114.444,113.938,113.995,181734
2021-11-02,113.995,114.134,113.462,113.952,197042
2021-11-03,113.952,114.22,113.72,114.0,191861
2021-11-04,114.0,114.278,113.508,113.742,200828
2021-11-05,113.742,114.031,113.299,113.387,206296
2021-11-08,113.32,113.666,113.08,113.217,159563
2021-11-09,113.217,113.291,112.725,112.841,195665
2021-11-10,112.841,114.015,112.775,113.902,231811
2021-11-11,113.902,114.157,113.807,114.057,137833
2021-11-12,114.057,114.301,113.761,113.853,152136
2021-11-15,113.919,114.217,113.752,114.118,140106
2021-11-16,114.118,114.849,114.081,114.813,160505
2021-11-17,114.813,114.97,113.935,114.078,166551
2021-11-18,114.078,114.487,113.879,114.244,167316
2021-11-19,114.244,114.541,113.587,113.983,217560
2021-11-22,113.911,114.962,113.911,114.867,175719
2021-11-23,114.867,115.193,114.485,115.119,208298
2021-11-24,115.119,115.523,114.825,115.41,199165
2021-11-25,115.41,115.458,115.241,115.318,138180
2021-11-26,115.318,115.364,113.051,113.214,352549
2021-11-29,113.7,113.957,112.992,113.529,272490
2021-11-30,113.529,113.891,112.532,113.15,372527
2021-12-01,113.15,113.628,112.67,112.761,266295
2021-12-02,112.761,113.33,112.624,113.156,256800
2021-12-03,113.156,113.613,112.56,112.766,245013
2021-12-06,112.825,113.552,112.825,113.478,181032
2021-12-07,113.478,113.779,113.4,113.538,153133
2021-12-08,113.538,113.956,113.312,113.63,195727
2021-12-09,113.63,113.811,113.27,113.454,149256
2021-12-10,113.454,113.792,113.223,113.327,162966
2021-12-13,113.27,113.727,113.248,113.543,127459
2021-12-14,113.543,113.758,113.428,113.711,138294
2021-12-15,113.711,114.276,113.629,113.988,176542
2021-12-16,113.988,114.247,113.559,113.589,184790
2021-12-17,113.589,113.86,113.141,113.7,186992
2021-12-20,113.7,113.73,113.326,113.569,183414
2021-12-21,113.569,114.219,113.552,114.073,116430
2021-12-22,114.073,114.372,113.949,114.085,109254
2021-12-23,114.085,114.467,114.05,114.38,92668
2021-12-24,114.38,114.513,114.301,114.333,171165
2021-12-27,114.321,114.913,114.31,114.859,71898
2021-12-28,114.859,114.949,114.707,114.811,82860
2021-12-29,114.811,115.038,114.668,114.936,107166
2021-12-30,114.936,115.221,114.898,115.033,95404
2021-12-31,115.033,115.198,115.004,115.09,77075
2022-01-03,115.09,115.367,114.946,115.307,103768
2022-01-04,115.307,116.352,115.273,116.132,147657
2022-01-05,116.132,116.243,115.621,116.081,150238
2022-01-06,116.081,116.185,115.625,115.818,167334
2022-01-07,115.818,116.05,115.475,115.475,148703
2022-01-10,115.475,115.851,115.042,115.178,150590
2022-01-11,115.178,115.681,115.123,115.292,161287
2022-01-12,115.292,115.485,114.38,114.635,165619
2022-01-13,114.635,114.704,113.998,114.179,147792
2022-01-14,114.179,114.265,113.481,114.148,197119
2022-01-17,114.118,114.651,114.113,114.607,91566
2022-01-18,114.607,115.058,114.448,114.596,188532
2022-01-19,114.596,114.788,114.205,114.32,169646
2022-01-20,114.32,114.547,113.963,114.077,174065
2022-01-21,114.077,114.15,113.603,113.659,200755
2022-01-24,113.637,114.0,113.47,113.929,224369
2022-01-25,113.929,114.155,113.669,113.861,216479
2022-01-26,113.861,114.695,113.777,114.637,202238
2022-01-27,114.637,115.49,114.475,115.368,242817
2022-01-28,115.368,115.685,115.122,115.194,208519
2022-01-31,115.278,115.593,114.924,115.14,204616
2022-02-01,115.14,115.193,114.564,114.659,197328
2022-02-02,114.659,114.803,114.148,114.441,166890
2022-02-03,114.441,114.986,114.327,114.976,216119
2022-02-04,114.976,115.431,114.774,115.141,213965
2022-02-07,115.214,115.379,114.914,115.066,186387
2022-02-08,115.066,115.627,115.049,115.529,174653
2022-02-09,115.529,115.683,115.322,115.51,157753
2022-02-10,115.51,116.338,115.453,115.967,250314
2022-02-11,115.967,116.174,115.014,115.418,243228
2022-02-14,115.304,115.747,115.01,115.518,280209
2022-02-15,115.518,115.874,115.257,115.578,216818
2022-02-16,115.578,115.79,115.357,115.458,208937
2022-02-17,115.458,115.538,114.845,114.938,273382
2022-02-18,114.938,115.297,114.789,114.996,214036
2022-02-21,114.995,115.124,114.714,114.727,159610
2022-02-22,114.727,115.242,114.498,115.057,290337
2022-02-23,115.057,115.201,114.924,114.98,152321
2022-02-24,114.98,115.695,114.406,115.494,445691
2022-02-25,115.494,115.761,115.149,115.51,274294
2022-02-28,115.148,115.78,114.861,114.957,282148
2022-03-01,114.957,115.289,114.699,114.871,241661
2022-03-02,114.871,115.687,114.789,115.505,240331
2022-03-03,115.505,115.807,115.383,115.453,202364
2022-03-04,115.453,115.557,114.649,114.743,256879
2022-03-07,114.958,115.472,114.815,115.258,274337
2022-03-08,115.258,115.791,115.243,115.624,247129
2022-03-09,115.624,115.942,115.555,115.814,188288
2022-03-10,115.814,116.196,115.806,116.132,187187
2022-03-11,116.132,117.357,116.076,117.27,175515
2022-03-14,117.278,118.217,117.278,118.182,152265
2022-03-15,118.182,118.45,117.696,118.292,191585
2022-03-16,118.292,119.122,118.173,118.702,222012
2022-03-17,118.702,119.025,118.365,118.588,204767
